id,dominio_esperado,dominio_previsto,acerto,User Story
A1US1Ll,Transportation,Information Systems,ERRO,"As a researcher, I want to explore the possibilities of Artificial Intelligence (AI) in enabling the smart industrial revolution, so that I can contribute to the development of innovative solutions for industry 4.0."
A1US2Ll,Transportation,Information Systems,ERRO,"As an engineer, I want to design and develop Internet of Things (IoT) infrastructure that can collect and process data from various sources, including storage, actuation, sensing, advanced services, and communication technologies, so that I can enable the transformation towards fully smart Autonomous Vehicles (AVs)."
A1US2O1,Transportation,Computer Networks,ERRO,"As a fleet manager, I want to monitor AV performance data via IoT, so that I can proactively manage maintenance."
A1US3Ge,Transportation,Computer Vision,ERRO,"As a car manufacturer, I want to develop AVs with advanced sensors and AI algorithms that can accurately perceive their surroundings and make safe driving decisions."
A1US4Ge,Transportation,Computer Vision,ERRO,"As a blind or visually impaired person, I want an AV that can safely navigate me around town, giving me greater independence."
A1US5Ll,Transportation,Finance & Marketing,ERRO,"As a business owner, I want to explore the new market opportunities and revenue streams that Autonomous Vehicles (AVs) can offer, so that I can expand my business and stay competitive in the industry."
A1US8Ge,Transportation,Information Systems,ERRO,"As a cybersecurity expert, I want AVs to be equipped with robust security measures to protect them from hacking and cyberattacks."
A1US8O1,Transportation,Information Systems,ERRO,"As a software engineer, I want the AV to efficiently process large-scale sensor data using AI and IoT, so that it makes informed decisions quickly."
A1US9Ge,Transportation,Information Systems,ERRO,"As a data privacy advocate, I want control over the data collected by AVs and ensure it's used responsibly and securely."
A1US9O1,Transportation,Finance & Marketing,ERRO,"As a business strategist, I want to leverage AI and IoT in AVs to explore new market opportunities, so that the company can expand its revenue streams."
A36US10Ge,Transportation,Urban Studies,ERRO,"As a global citizen, I want to see smart cities adopt innovative technologies like wireless sensor networks to improve traffic flow, safety, and sustainability for all."
A36US2Ge,Transportation,Urban Studies,ERRO,"As a city planner, I want to use vehicle classification data from a sensor network to understand how different types of vehicles use the city's infrastructure, informing future planning decisions."
A36US2O1,Transportation,Computer Vision,ERRO,"As a data scientist, I want access to the extensive real- world dataset of raw time series and spectral feature vectors, so that I can develop and test advanced vehicle classification models."
A36US3Ll,Transportation,Biology,ERRO,"As a data scientist, I want to collect and preprocess a large dataset of raw time series data from a real-world experiment, so that I can extract valuable insights and features for vehicle classification."
A36US3O1,Transportation,Computer Networks,ERRO,"As a network engineer, I want to implement a distributed wireless sensor network for vehicle classification, so that I can ensure scalable and reliable data collection across various locations."
A36US4Ll,Transportation,Computer Vision,ERRO,"As a researcher, I want to develop a feature extraction and preprocessing pipeline that can transform raw time series data into spectral feature vectors, so that I can improve the accuracy of vehicle classification."
A36US4O1,Transportation,Computer Vision,ERRO,"As a machine learning researcher, I want to utilize the preprocessed spectral feature vectors, so that I can enhance the accuracy of vehicle type classification algorithms."
A36US5Ge,Transportation,Information Systems,ERRO,"As a developer of sensor network applications, I want to build a robust and efficient system for classifying moving vehicles in real- time, using the provided data set as a benchmark for performance."
A36US6Ge,Transportation,Computer Vision,ERRO,"As a data scientist, I want to explore the use of machine learning and signal processing techniques to extract meaningful features from sensor data and improve the accuracy of vehicle classification."
A36US7Ge,Transportation,Computer Networks,ERRO,"As a network security specialist, I want to ensure the security and reliability of the wireless sensor network used for vehicle classification, protecting it from potential attacks and data breaches."
A36US7O1,Transportation,Information Systems,ERRO,"As a quality assurance specialist, I want to evaluate the baseline classification results using the maximum likelihood classifier, so that I can benchmark the performance of new classification models."
A36US9O1,Transportation,Computer Vision,ERRO,"As a researcher, I want to understand the data collection and feature extraction methods used in the study, so that I can apply similar techniques to my own vehicle classification research."
