id,User Story,refair_domain,refair_ml_tasks,refair_features,refair_features_por_task,ml_task_vazio,erro
A37US3Ge,"As a fantasy sports enthusiast, I want to avoid making decisions based solely on team loyalty and instead focus on players with the highest potential for points and success. I want a platform that helps me overcome favoritism bias and choose players based on objective data.",Cardiology,classification,age; race; sex,"classification: age, race, sex",Não,
A37US4Ge,"As a busy fantasy sports player, I want to access all the relevant player data and analytics in one place, without having to spend hours researching and analyzing information from different sources.",Finance & Marketing,anomaly detection; clustering; data summarization; representation learning,age; gender; race; sex; geography,"anomaly detection: age, gender, race, sex | clustering: age, gender, geography, race, sex | data summarization: age, gender, geography, race, sex | representation learning: age, gender, geography, race, sex",Não,
A37US5Ge,"As a fantasy sports league manager, I want to use data- driven insights to create a more balanced and competitive league experience for all participants.",Finance & Marketing,clustering,age; gender; geography; race; sex,"clustering: age, gender, geography, race, sex",Não,
A37US6Ge,"As a fantasy sports platform developer, I want to leverage data science and statistical analysis to provide users with the most accurate and valuable player projections and recommendations.",Finance & Marketing,advertising; anomaly detection; classification; classification; data summarization; pricing,gender; geography; race; age; sex,"advertising: gender, geography, race | anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | data summarization: age, gender, geography, race, sex | pricing: age, gender, geography",Não,
A37US7Ge,"As a sports data analyst, I want to explore the use of advanced statistical models and machine learning techniques to further improve the accuracy and effectiveness of fantasy sports predictions.",Sport,,,,Sim,
A37US8Ge,"As a sports journalist or content creator, I want to use fantasy sports analytics to generate engaging and informative content for fans, such as player profiles, team analysis, and fantasy advice.",Sport,,,,Sim,
A37US9Ge,"As a fantasy sports player concerned about responsible gaming, I want a platform that promotes healthy competition and discourages excessive spending or unhealthy obsession with the game.",Finance & Marketing,resource allocation,age; race; sex; geography,"resource allocation: age, race, sex, geography",Não,
A37US10Ge,"As a global citizen, I want to see technology used to enhance the enjoyment and engagement of fantasy sports for all participants, regardless of their level of expertise or experience.",Law,classification; classification; clustering; regression; representation learning,age; geography; race; sex; ethnicity; gender,"classification: age, geography, race, sex, ethnicity, gender | clustering: age, ethnicity, gender, geography, race, sex | regression: age, ethnicity, gender, geography, race, sex | representation learning: age, ethnicity, gender, geography, race, sex",Não,
A37US1Ll,"As a fantasy sports enthusiast, I want to make informed decisions on which players to choose and invest in, so that I can improve my chances of winning.",Cardiology,classification,age; race; sex,"classification: age, race, sex",Não,
A37US2Ll,"As a fantasy sports player, I want to use visualizations and statistical measures to analyze player performance, so that I can make data-driven decisions.",Computer Networks,clustering,,clustering: —,Não,
