id,abstract,abstract_theme,us_num,llm,role_shorten,user_story,equivalent_domain,equivalent_ml_task,equivalent_ml_task_labels,num_ml_task_labels,domain_confidence,mapping_notes
A32US6O1,A32,Stance detection with multi-task learning (NLP),US6,O1_mini,instructor,"As an academic instructor, I want to use the SMTL-HW model as a case study in my Natural Language Processing course, so that students can learn about the advancements in multi-task learning for stance detection.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US7O1,A32,Stance detection with multi-task learning (NLP),US7,O1_mini,developer,"As a software developer, I want to implement an accessible architecture for multi-task learning models, so that my team can efficiently deploy stance detection systems in real-world applications.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US8O1,A32,Stance detection with multi-task learning (NLP),US8,O1_mini,linguist,"As a linguist, I want to analyze the interaction between sentiment, stance, and sarcasm in text, so that I can better understand the nuances of human communication in digital environments.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US9O1,A32,Stance detection with multi-task learning (NLP),US9,O1_mini,researcher,"As a marketing analyst, I want to leverage enhanced stance detection models, so that I can gain deeper insights into consumer attitudes and tailor marketing strategies accordingly.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US10O1,A32,Stance detection with multi-task learning (NLP),US10,O1_mini,advocate,"As an AI ethics specialist, I want to evaluate the fairness and bias of multi-task learning models in stance detection, so that I can ensure the ethical deployment of these technologies in diverse linguistic contexts.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A33US1Ge,A33,Semantic news search with Wikidata annotation,US1,Gemini_1.5_flash,journalist,"As a journalist, I want to quickly access and analyze relevant information from past news articles to inform my reporting and provide context for current events.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US2Ge,A33,Semantic news search with Wikidata annotation,US2,Gemini_1.5_flash,researcher,"As a researcher studying current events, I want to use a powerful search engine to find specific details and relationships between entities mentioned in news articles.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US3Ge,A33,Semantic news search with Wikidata annotation,US3,Gemini_1.5_flash,consumer,"As a news consumer, I want to be able to search for news articles based on specific events, locations, and people involved, rather than just relying on keywords.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US4Ge,A33,Semantic news search with Wikidata annotation,US4,Gemini_1.5_flash,librarian,"As a librarian or archivist, I want to organize and catalog news articles in a way that makes them easily searchable and accessible to researchers and the public.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US5Ge,A33,Semantic news search with Wikidata annotation,US5,Gemini_1.5_flash,developer,"As a developer of news aggregators or search engines, I want to integrate semantic annotations into my platform to provide users with a more comprehensive and nuanced understanding of news content.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US6Ge,A33,Semantic news search with Wikidata annotation,US6,Gemini_1.5_flash,data scientist,"As a data scientist, I want to explore the potential of using Wikidata and other knowledge bases to improve the accuracy and efficiency of semantic annotation and search for news articles.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US7Ge,A33,Semantic news search with Wikidata annotation,US7,Gemini_1.5_flash,fact-checker,"As a fact-checker or verification journalist, I want to use semantic annotations to cross-reference information in news articles with other sources and verify its accuracy.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US8Ge,A33,Semantic news search with Wikidata annotation,US8,Gemini_1.5_flash,teacher,"As a teacher or educator, I want to use semantically annotated news articles to create engaging and informative lesson plans for students.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US9Ge,A33,Semantic news search with Wikidata annotation,US9,Gemini_1.5_flash,citizen,"As a citizen concerned about misinformation and disinformation, I want to be able to access and analyze news articles critically using semantic search to identify potential biases and inconsistencies.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US10Ge,A33,Semantic news search with Wikidata annotation,US10,Gemini_1.5_flash,global citizen,"As a global citizen, I want to see a more informed and engaged public discourse where people can easily access and understand the complex information presented in news articles.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US1Ll,A33,Semantic news search with Wikidata annotation,US1,Llama 3.1 70b,journalist,"As a journalist, I want to be able to quickly and easily find relevant contextual background information when writing a news story, so that I can provide a more informed and comprehensive article.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A33US2Ll,A33,Semantic news search with Wikidata annotation,US2,Llama 3.1 70b,news agency,"As a news agency, I want to be able to search for precise facts described in news articles, so that I can verify information and ensure the accuracy of our reporting.",News,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
